LineId,Month,Date,Time,Level,Component,PID,Content,EventId,EventTemplate,ParameterList
1943,Jul,18,19:33:42,elk-anis-test,NetworkManager,831,<info>  [1626636822.9910] dhcp4 (eth0): option requested_static_routes => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1626636822.9910]', 'requested_static_routes', ""=> '1'""]"
1944,Jul,18,19:33:42,elk-anis-test,NetworkManager,831,<info>  [1626636822.9911] dhcp4 (eth0): option requested_subnet_mask => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1626636822.9911]', 'requested_subnet_mask', ""=> '1'""]"
1945,Jul,18,19:33:42,elk-anis-test,NetworkManager,831,<info>  [1626636822.9911] dhcp4 (eth0): option requested_time_offset => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1626636822.9911]', 'requested_time_offset', ""=> '1'""]"
1946,Jul,18,19:33:42,elk-anis-test,NetworkManager,831,<info>  [1626636822.9911] dhcp4 (eth0): option requested_wpad       => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1626636822.9911]', 'requested_wpad', ""=> '1'""]"
1947,Jul,18,19:33:42,elk-anis-test,NetworkManager,831,<info>  [1626636822.9911] dhcp4 (eth0): option routers              => '172.31.16.1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1626636822.9911]', 'routers', ""=> '172.31.16.1'""]"
1948,Jul,18,19:33:42,elk-anis-test,NetworkManager,831,<info>  [1626636822.9911] dhcp4 (eth0): option subnet_mask          => '255.255.240.0',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1626636822.9911]', 'subnet_mask', ""=> '255.255.240.0'""]"
1949,Jul,18,19:33:42,elk-anis-test,NetworkManager,831,<info>  [1626636822.9911] dhcp4 (eth0): state changed extended -> extended,c592d122,<info> <*> dhcp4 (eth0): state changed <*> -> <*>,"['<info>', '[1626636822.9911]', 'extended', '-> extended']"
1950,Jul,18,19:33:42,elk-anis-test,dbus-daemon,733,"[system] Activating via systemd: service name='org.freedesktop.nm_dispatcher' unit='dbus-org.freedesktop.nm-dispatcher.service' requested by ':1.12' (uid=0 pid=831 comm=""/usr/sbin/NetworkManager --no-daemon "")",9637bfe5,"[system] Activating via systemd: service <*> <*> requested by <*> (uid=0 <*> comm=""/usr/sbin/NetworkManager --no-daemon "")","[""name='org.freedesktop.nm_dispatcher' unit='dbus-org.freedesktop.nm-dispatcher.service'"", ""':1.12'"", 'pid=831']"
1951,Jul,18,19:33:42,elk-anis-test,systemd,1,Starting Network Manager Script Dispatcher Service...,cf670cc6,Starting Network Manager Script Dispatcher Service...,[]
1952,Jul,18,19:33:43,elk-anis-test,dbus-daemon,733,[system] Successfully activated service 'org.freedesktop.nm_dispatcher',de230850,[system] Successfully activated service <*>,"[""'org.freedesktop.nm_dispatcher'""]"
1953,Jul,18,19:33:43,elk-anis-test,systemd,1,Started Network Manager Script Dispatcher Service.,16a3ed3f,Started Network Manager Script Dispatcher Service.,[]
1954,Jul,18,19:33:53,elk-anis-test,systemd,1,NetworkManager-dispatcher.service: Succeeded.,1dad2c1c,NetworkManager-dispatcher.service: Succeeded.,[]
1955,Jul,18,19:46:01,elk-anis-test,systemd,1,Starting dnf makecache...,e74be86b,Starting dnf makecache...,[]
1956,Jul,18,19:46:01,elk-anis-test,dnf,1582,Metadata cache refreshed recently.,b0dd5a92,Metadata cache refreshed recently.,[]
1957,Jul,18,19:46:01,elk-anis-test,systemd,1,dnf-makecache.service: Succeeded.,8a53f6ae,dnf-makecache.service: Succeeded.,[]
1958,Jul,18,19:46:01,elk-anis-test,systemd,1,Started dnf makecache.,9e1f80ca,Started dnf makecache.,[]
1959,Jul,18,19:58:52,elk-anis-test,systemd,1,session-1.scope: Succeeded.,a7811d8a,session-1.scope: Succeeded.,[]
1960,Jul,18,19:58:52,elk-anis-test,systemd-logind,790,Session 1 logged out. Waiting for processes to exit.,a270dccd,Session <*> logged out. Waiting for processes to exit.,['1']
1961,Jul,18,19:58:52,elk-anis-test,systemd-logind,790,Removed session 1.,c9cfd6b2,Removed session <*>,['1.']
1962,Jul,18,19:58:52,elk-anis-test,systemd,1,Stopping User Manager for UID 1000...,dd9e60f6,Stopping User Manager for UID 1000...,[]
1963,Jul,18,19:58:52,elk-anis-test,systemd,1430,Stopped target Default.,6b3c4980,Stopped target <*>,['Default.']
1964,Jul,18,19:58:52,elk-anis-test,systemd,1430,Stopped target Basic System.,5df87396,Stopped target Basic System.,[]
1965,Jul,18,19:58:52,elk-anis-test,systemd,1430,Stopped target Sockets.,6b3c4980,Stopped target <*>,['Sockets.']
1966,Jul,18,19:58:52,elk-anis-test,systemd,1430,dbus.socket: Succeeded.,aba9d2b2,dbus.socket: Succeeded.,[]
1967,Jul,18,19:58:52,elk-anis-test,systemd,1430,Closed D-Bus User Message Bus Socket.,ac974b29,Closed D-Bus User Message Bus Socket.,[]
1968,Jul,18,19:58:52,elk-anis-test,systemd,1430,Stopped target Timers.,6b3c4980,Stopped target <*>,['Timers.']
1969,Jul,18,19:58:52,elk-anis-test,systemd,1430,grub-boot-success.timer: Succeeded.,32b91c03,grub-boot-success.timer: Succeeded.,[]
1970,Jul,18,19:58:52,elk-anis-test,systemd,1430,Stopped Mark boot as successful after the user session has run 2 minutes.,1b8efc7b,Stopped Mark boot as successful after the user session has run 2 minutes.,[]
1971,Jul,18,19:58:52,elk-anis-test,systemd,1430,Stopped target Paths.,6b3c4980,Stopped target <*>,['Paths.']
1972,Jul,18,19:58:52,elk-anis-test,systemd,1430,Reached target Shutdown.,1482f31a,Reached target <*>,['Shutdown.']
1973,Jul,18,19:58:52,elk-anis-test,systemd,1430,Starting Exit the Session...,fe23ad32,Starting Exit the Session...,[]
1974,Jul,18,19:58:52,elk-anis-test,systemd,1,user@1000.service: Succeeded.,8700016c,user@1000.service: Succeeded.,[]
1975,Jul,18,19:58:52,elk-anis-test,systemd,1,Stopped User Manager for UID 1000.,3fb5e4ed,Stopped User Manager for UID 1000.,[]
1976,Jul,18,19:58:52,elk-anis-test,systemd,1,Stopping /run/user/1000 mount wrapper...,fe4746b1,Stopping /run/user/1000 mount wrapper...,[]
1977,Jul,18,19:58:52,elk-anis-test,systemd,1,Removed slice User Slice of UID 1000.,bd050770,Removed slice User Slice of UID 1000.,[]
1978,Jul,18,19:58:52,elk-anis-test,systemd,1,run-user-1000.mount: Succeeded.,187f566a,run-user-1000.mount: Succeeded.,[]
1979,Jul,18,19:58:52,elk-anis-test,systemd,1,user-runtime-dir@1000.service: Succeeded.,ec841c6d,user-runtime-dir@1000.service: Succeeded.,[]
1980,Jul,18,19:58:52,elk-anis-test,systemd,1,Stopped /run/user/1000 mount wrapper.,148e5b7d,Stopped /run/user/1000 mount wrapper.,[]
1981,Jul,18,20:03:42,elk-anis-test,NetworkManager,831,<info>  [1626638622.9908] dhcp4 (eth0): option dhcp_lease_time      => '3600',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1626638622.9908]', 'dhcp_lease_time', ""=> '3600'""]"
1982,Jul,18,20:03:42,elk-anis-test,NetworkManager,831,<info>  [1626638622.9908] dhcp4 (eth0): option domain_name          => 'ap-southeast-1.compute.internal',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1626638622.9908]', 'domain_name', ""=> 'ap-southeast-1.compute.internal'""]"
1983,Jul,18,20:03:42,elk-anis-test,NetworkManager,831,<info>  [1626638622.9908] dhcp4 (eth0): option domain_name_servers  => '172.31.0.2',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1626638622.9908]', 'domain_name_servers', ""=> '172.31.0.2'""]"
1984,Jul,18,20:03:42,elk-anis-test,NetworkManager,831,<info>  [1626638622.9908] dhcp4 (eth0): option expiry               => '1626642222',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1626638622.9908]', 'expiry', ""=> '1626642222'""]"
1985,Jul,18,20:03:42,elk-anis-test,NetworkManager,831,<info>  [1626638622.9909] dhcp4 (eth0): option host_name            => 'ip-172-31-17-0',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1626638622.9909]', 'host_name', ""=> 'ip-172-31-17-0'""]"
1986,Jul,18,20:03:42,elk-anis-test,NetworkManager,831,<info>  [1626638622.9909] dhcp4 (eth0): option interface_mtu        => '9001',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1626638622.9909]', 'interface_mtu', ""=> '9001'""]"
1987,Jul,18,20:03:42,elk-anis-test,NetworkManager,831,<info>  [1626638622.9909] dhcp4 (eth0): option ip_address           => '172.31.17.0',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1626638622.9909]', 'ip_address', ""=> '172.31.17.0'""]"
1988,Jul,18,20:03:42,elk-anis-test,NetworkManager,831,<info>  [1626638622.9909] dhcp4 (eth0): option requested_broadcast_address => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1626638622.9909]', 'requested_broadcast_address', ""=> '1'""]"
1989,Jul,18,20:03:42,elk-anis-test,NetworkManager,831,<info>  [1626638622.9909] dhcp4 (eth0): option requested_domain_name => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1626638622.9909]', 'requested_domain_name', ""=> '1'""]"
1990,Jul,18,20:03:42,elk-anis-test,NetworkManager,831,<info>  [1626638622.9909] dhcp4 (eth0): option requested_domain_name_servers => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1626638622.9909]', 'requested_domain_name_servers', ""=> '1'""]"
1991,Jul,18,20:03:42,elk-anis-test,NetworkManager,831,<info>  [1626638622.9909] dhcp4 (eth0): option requested_domain_search => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1626638622.9909]', 'requested_domain_search', ""=> '1'""]"
1992,Jul,18,20:03:42,elk-anis-test,NetworkManager,831,<info>  [1626638622.9909] dhcp4 (eth0): option requested_host_name  => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1626638622.9909]', 'requested_host_name', ""=> '1'""]"
1993,Jul,18,20:03:42,elk-anis-test,NetworkManager,831,<info>  [1626638622.9909] dhcp4 (eth0): option requested_interface_mtu => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1626638622.9909]', 'requested_interface_mtu', ""=> '1'""]"
1994,Jul,18,20:03:42,elk-anis-test,NetworkManager,831,<info>  [1626638622.9909] dhcp4 (eth0): option requested_ms_classless_static_routes => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1626638622.9909]', 'requested_ms_classless_static_routes', ""=> '1'""]"
1995,Jul,18,20:03:42,elk-anis-test,NetworkManager,831,<info>  [1626638622.9910] dhcp4 (eth0): option requested_nis_domain => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1626638622.9910]', 'requested_nis_domain', ""=> '1'""]"
1996,Jul,18,20:03:42,elk-anis-test,NetworkManager,831,<info>  [1626638622.9910] dhcp4 (eth0): option requested_nis_servers => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1626638622.9910]', 'requested_nis_servers', ""=> '1'""]"
1997,Jul,18,20:03:42,elk-anis-test,NetworkManager,831,<info>  [1626638622.9910] dhcp4 (eth0): option requested_ntp_servers => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1626638622.9910]', 'requested_ntp_servers', ""=> '1'""]"
1998,Jul,18,20:03:42,elk-anis-test,NetworkManager,831,<info>  [1626638622.9910] dhcp4 (eth0): option requested_rfc3442_classless_static_routes => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1626638622.9910]', 'requested_rfc3442_classless_static_routes', ""=> '1'""]"
1999,Jul,18,20:03:42,elk-anis-test,NetworkManager,831,<info>  [1626638622.9910] dhcp4 (eth0): option requested_root_path  => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1626638622.9910]', 'requested_root_path', ""=> '1'""]"
2000,Jul,18,20:03:42,elk-anis-test,NetworkManager,831,<info>  [1626638622.9910] dhcp4 (eth0): option requested_routers    => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1626638622.9910]', 'requested_routers', ""=> '1'""]"
2001,Jul,18,20:03:42,elk-anis-test,NetworkManager,831,<info>  [1626638622.9910] dhcp4 (eth0): option requested_static_routes => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1626638622.9910]', 'requested_static_routes', ""=> '1'""]"
2002,Jul,18,20:03:42,elk-anis-test,NetworkManager,831,<info>  [1626638622.9910] dhcp4 (eth0): option requested_subnet_mask => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1626638622.9910]', 'requested_subnet_mask', ""=> '1'""]"
2003,Jul,18,20:03:42,elk-anis-test,NetworkManager,831,<info>  [1626638622.9911] dhcp4 (eth0): option requested_time_offset => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1626638622.9911]', 'requested_time_offset', ""=> '1'""]"
2004,Jul,18,20:03:42,elk-anis-test,NetworkManager,831,<info>  [1626638622.9911] dhcp4 (eth0): option requested_wpad       => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1626638622.9911]', 'requested_wpad', ""=> '1'""]"
2005,Jul,18,20:03:42,elk-anis-test,NetworkManager,831,<info>  [1626638622.9911] dhcp4 (eth0): option routers              => '172.31.16.1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1626638622.9911]', 'routers', ""=> '172.31.16.1'""]"
2006,Jul,18,20:03:42,elk-anis-test,NetworkManager,831,<info>  [1626638622.9911] dhcp4 (eth0): option subnet_mask          => '255.255.240.0',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1626638622.9911]', 'subnet_mask', ""=> '255.255.240.0'""]"
2007,Jul,18,20:03:42,elk-anis-test,NetworkManager,831,<info>  [1626638622.9911] dhcp4 (eth0): state changed extended -> extended,c592d122,<info> <*> dhcp4 (eth0): state changed <*> -> <*>,"['<info>', '[1626638622.9911]', 'extended', '-> extended']"
2008,Jul,18,20:03:42,elk-anis-test,dbus-daemon,733,"[system] Activating via systemd: service name='org.freedesktop.nm_dispatcher' unit='dbus-org.freedesktop.nm-dispatcher.service' requested by ':1.12' (uid=0 pid=831 comm=""/usr/sbin/NetworkManager --no-daemon "")",9637bfe5,"[system] Activating via systemd: service <*> <*> requested by <*> (uid=0 <*> comm=""/usr/sbin/NetworkManager --no-daemon "")","[""name='org.freedesktop.nm_dispatcher' unit='dbus-org.freedesktop.nm-dispatcher.service'"", ""':1.12'"", 'pid=831']"
